"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"BGALASE_OGLYCAN53e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn74_e + h2o_e --> MGlcn144_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN54e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn75_e + h2o_e --> MGlcn146_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN55e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn77_e + h2o_e --> core2_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN56e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn77_e + h2o_e --> MGlcn148_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN57e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn78_e + h2o_e --> core2_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN58e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn78_e + h2o_e --> f1a_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN59e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn79_e + h2o_e --> core2_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN5e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn106_e + h2o_e --> MGlcn172_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN60e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn79_e + h2o_e --> MGlcn148_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN61e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn80_e + h2o_e --> MGlcn149_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN62e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn81_e + h2o_e --> MGlcn152_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN63e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn82_e + h2o_e --> MGlcn153_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN64e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn83_e + h2o_e --> MGlcn154_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN65e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn84_e + h2o_e --> MGlcn29_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN66e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn85_e + h2o_e --> MGlcn155_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN67e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn90_e + h2o_e --> MGlcn138_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN68e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn91_e + h2o_e --> MGlcn139_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN69e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn93_e + h2o_e --> MGlcn140_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN6e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn109_e + h2o_e --> MGlcn72_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN70e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn95_e + h2o_e --> MGlcn137_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN71e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn97_e + h2o_e --> MGlcn158_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN72e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn98_e + h2o_e --> MGlcn32_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN73e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn99_e + h2o_e --> MGlcn161_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN74e","Beta-galactosidase, mucin-type O-glycans, extracellular","core2_e + h2o_e --> core6_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN75e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn100__rl_e + h2o_e --> MGlcn5__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN76e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn100__rl_e + h2o_e --> MGlcn164__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN77e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn101__rl_e + h2o_e --> MGlcn167__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN78e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn102__rl_e + h2o_e --> MGlcn181__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN79e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn106__rl_e + h2o_e --> MGlcn172__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN7e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn110_e + h2o_e --> MGlcn156_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN80e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn109__rl_e + h2o_e --> MGlcn72__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN81e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn110__rl_e + h2o_e --> MGlcn156__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN82e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn111__rl_e + h2o_e --> MGlcn159__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN83e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn112__rl_e + h2o_e --> MGlcn160__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN84e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn113__rl_e + h2o_e --> MGlcn163__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN85e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn113__rl_e + h2o_e --> MGlcn83__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN86e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn115__rl_e + h2o_e --> MGlcn173__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN87e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn117__rl_e + h2o_e --> MGlcn147__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN88e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn120__rl_e + h2o_e --> MGlcn150__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN89e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn126__rl_e + h2o_e --> MGlcn165__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN8e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn111_e + h2o_e --> MGlcn159_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN90e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn12__rl_e + h2o_e --> agam1b3agal_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN91e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn130__rl_e + h2o_e --> MGlcn168__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN92e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn131__rl_e + h2o_e --> MGlcn169__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN93e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn141__rl_e + h2o_e --> MGlcn182__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN94e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn144__rl_e + h2o_e --> MGlcn182__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN95e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn148__rl_e + h2o_e --> agam1b6agal_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN96e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn14__rl_e + h2o_e --> MGlcn13__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN97e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn163__rl_e + h2o_e --> MGlcn154__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN98e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn164__rl_e + h2o_e --> MGlcn174__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN99e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn166__rl_e + h2o_e --> MGlcn175__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGALASE_OGLYCAN9e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn112_e + h2o_e --> MGlcn160_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 525338.3.peg.511 or ( 525338.3.peg.524 and 525338.3.peg.525 ))",TRUE
"BGLA","1,4-beta-D-Glucan glucohydrolase","cellb_c + h2o_c --> 2 glc__D_c",0,1000,0,"Starch and sucrose metabolism","core","internal","( 525338.3.peg.2713 or 525338.3.peg.552 or 525338.3.peg.566 or 525338.3.peg.645 )",TRUE
"BGLA1","6-phospho-beta-glucosidase","6pgg_c + h2o_c --> g6p_c + glc__D_c",0,1000,0,"Glycolysis/gluconeogenesis","core","internal","( 525338.3.peg.1885 or 525338.3.peg.2713 or 525338.3.peg.2817 or 525338.3.peg.323 or 525338.3.peg.552 or ( 525338.3.peg.565 and 525338.3.peg.566 ) or ( 525338.3.peg.755 and 525338.3.peg.756 ))",TRUE
"BGLAr","1,4-beta-D-Glucan glucohydrolase, reversible","cellb_c + h2o_c <=> 2 glc__bD_c",-1000,1000,0,"Starch and sucrose metabolism","core","internal","( 525338.3.peg.2713 or 525338.3.peg.552 or 525338.3.peg.566 or 525338.3.peg.645 )",TRUE
"BPNT","3, 5-Bisphosphate Nucleotidase","h2o_c + pap_c --> amp_c + pi_c",0,1000,0,"Nucleotide interconversion","core","internal","",FALSE
"BTNCLi","biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)","apoC__Lys__btn_c + atp_c + hco3_c --> adp_c + btn__co2_c + h_c + pi_c",0,1000,0,"Biotin metabolism","core","internal","(( 525338.3.peg.1171 and 525338.3.peg.1172 ) or 525338.3.peg.1425 or 525338.3.peg.1425 or ( 525338.3.peg.2375 and 525338.3.peg.2377 ) or 525338.3.peg.253 or 525338.3.peg.253 or 525338.3.peg.276 )",TRUE
"BTNabc","Biotin transport via ABC system","atp_c + btn_e + h2o_c --> adp_c + btn_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","525338.3.peg.252",TRUE
"BUTSO3abc","butanesulfonate transport via ABC system","atp_c + butso3_e + h2o_c --> adp_c + butso3_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 525338.3.peg.384 and 525338.3.peg.385 )",TRUE
"BZAMAH","Acylamide aminohydrolase","bzam_c + h2o_c --> bz_c + nh4_c",0,1000,0,"Aminobenzoate degradation","core","internal","525338.3.peg.316",TRUE
"CA2abc","calcium transport via ABC system","atp_c + ca2_e + h2o_c --> adp_c + ca2_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"CBMTHL2","carbamate hydro-lyase","cbmt_c + 2 h_c <=> co2_c + nh4_c",-1000,1000,0,"Nitrogen metabolism","core","internal","",FALSE
"CBPS","Carbamoyl-Phosphate Synthase (Glutamine-Hydrolysing)","2 atp_c + gln__L_c + h2o_c + hco3_c --> 2 adp_c + cbp_c + glu__L_c + 2 h_c + pi_c",0,1000,0,"Pyrimidine synthesis","core","internal","(( 525338.3.peg.2285 and 525338.3.peg.2286 ) or ( 525338.3.peg.386 and 525338.3.peg.387 ) or ( 525338.3.peg.819 and 525338.3.peg.820 ))",TRUE
"CD2abc1","cadmium transport out via ABC system","atp_c + cd2_c + h2o_c --> adp_c + cd2_e + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","525338.3.peg.441",TRUE
"CD2t6r","cadmium transport out via antiport, reversible","cd2_c + h_e + k_e <=> cd2_e + h_c + k_c",-1000,1000,0,"Transport, extracellular","core","transport","525338.3.peg.2586",TRUE
"CDPGLYCGPT","CDP-glycerol polyglycerophosphate glycerophosphotransferase","acbdma14gapuc_c + 45 cdpglyc_c <=> 45 cmp_c + 45 h_c + prl45tca_c",-1000,1000,0,"Cell wall biosynthesis","core","internal","525338.3.peg.2114",TRUE
"CDPMEK","4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase","4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c",0,1000,0,"Terpenoid backbone biosynthesis","core","internal","525338.3.peg.343",TRUE
"CELBpts","cellobiose transport via PEPPyr PTS","cellb_e + pep_c --> 6pgg_c + pyr_c",0,1000,0,"Transport, extracellular","core","transport","(( 525338.3.peg.1080 and 525338.3.peg.1886 and 525338.3.peg.1887 and 525338.3.peg.1888 and 525338.3.peg.204 and 525338.3.peg.319 and 525338.3.peg.322 and 525338.3.peg.547 and 525338.3.peg.548 ) or ( 525338.3.peg.1080 and 525338.3.peg.1886 and 525338.3.peg.204 and 525338.3.peg.2818 and 525338.3.peg.319 and 525338.3.peg.322 and 525338.3.peg.547 and 525338.3.peg.548 and 525338.3.peg.753 and 525338.3.peg.754 ) or ( 525338.3.peg.1888 and 525338.3.peg.2818 and 525338.3.peg.2819 ))",TRUE
"CGLYabc","L-cysteinylglycine transport via ABC system","atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 525338.3.peg.136 and 525338.3.peg.137 ) or 525338.3.peg.1361 or 525338.3.peg.49 or 525338.3.peg.693 or 525338.3.peg.714 or ( 525338.3.peg.904 and 525338.3.peg.906 and 525338.3.peg.907 and 525338.3.peg.908 ))",TRUE
"CHLabc","choline transport via ABC system","atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 525338.3.peg.2434 and 525338.3.peg.2435 and 525338.3.peg.2436 and 525338.3.peg.2437 )",TRUE
"CHOLabc","Choline ABC transport","atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 525338.3.peg.2434 and 525338.3.peg.2435 and 525338.3.peg.2436 and 525338.3.peg.2437 )",TRUE
"CHORM","chorismate mutase","chor_c --> pphn_c",0,1000,0,"Phenylalanine metabolism","core","internal","525338.3.peg.2079",TRUE
"CHORS","chorismate synthase","3psme_c --> chor_c + pi_c",0,1000,0,"Phenylalanine metabolism","core","internal","525338.3.peg.2080",TRUE
"CITL","Citrate Lyase","cit_c --> ac_c + oaa_c",0,1000,0,"Citric acid cycle","core","internal","( 525338.3.peg.1632 and 525338.3.peg.1633 and 525338.3.peg.1634 )",TRUE
"CLPNS140","myristoyl-cardiolipin synthase","2 pg140_c <=> clpn140_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNS160","palmitoyl-cardiolipin synthase","2 pg160_c <=> clpn160_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNS180","stearoyl-cardiolipin synthase","2 pg180_c <=> clpn180_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSAI15","anteisopentadecanoyl-cardiolipin synthase","2 pgai15_c <=> clpnai15_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSAI17","anteisoheptadecanoyl-cardiolipin synthase","2 pgai17_c <=> clpnai17_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSI14","isotetradecanoyl-cardiolipin synthase","2 pgi14_c <=> clpni14_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSI15","isopentadecanoyl-cardiolipin synthase","2 pgi15_c <=> clpni15_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSI16","isohexadecanoyl-cardiolipin synthase","2 pgi16_c <=> clpni16_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CLPNSI17","isoheptadecanoyl-cardiolipin synthase","2 pgi17_c <=> clpni17_c + glyc_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2598",TRUE
"CMLDC","4-carboxymuconolactone decarboxylase","2c25dho_c + h_c --> 5odhf2a_c + co2_c",0,1000,0,"Benzoate degradation","core","internal","525338.3.peg.2950",TRUE
"CO2t","CO2 Transporter via Diffusion","co2_e <=> co2_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"COBALTt5","cobalt transport in/out via permease (no H+)","cobalt2_c <=> cobalt2_e",-1000,1000,0,"Transport, extracellular","core","transport","525338.3.peg.1828",TRUE
"CRNabc","L-carnitine transport via ABC system","atp_c + crn_e + h2o_c --> adp_c + crn_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 525338.3.peg.2434 and 525338.3.peg.2435 and 525338.3.peg.2436 and 525338.3.peg.2437 )",TRUE
"CSNt2","cytosine transport in via proton symport","csn_e + h_e --> csn_c + h_c",0,1000,0,"Transport, extracellular","core","transport","525338.3.peg.449",TRUE
"CTPS1","CTP Synthase (NH3)","atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2 h_c + pi_c",0,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.361",TRUE
"CTPS2","CTP Synthase (Glutamine)","atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2 h_c + pi_c",0,1000,0,"Pyrimidine synthesis","core","internal","525338.3.peg.361",TRUE
"CYSDS","Cysteine Desulfhydrase","cys__L_c + h2o_c --> h2s_c + nh4_c + pyr_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","525338.3.peg.178",TRUE
"CYSS","cysteine synthase","acser_c + h2s_c --> ac_c + cys__L_c + h_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","525338.3.peg.179",TRUE
"CYSS3r","cysteine synthase (Thiosulfate)","acser_c + trdrd_c + tsul_c <=> ac_c + cys__L_c + h_c + so3_c + trdox_c",-1000,1000,0,"Methionine and cysteine metabolism","core","internal","525338.3.peg.179",TRUE
"CYSTGL","Cystathionine G-Lyase","cyst__L_c + h2o_c --> 2obut_c + cys__L_c + nh4_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","525338.3.peg.178",TRUE
"CYSt2r","L-cysteine reversible transport via proton symport","cys__L_e + h_e <=> cys__L_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"CYTBD","cytochrome oxidase bd (ubiquinol-8: 2 protons)","2 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 2 h_e + q8_c",0,1000,0,"Respiration","core","transport","( 525338.3.peg.1649 and 525338.3.peg.1650 and 525338.3.peg.1651 and 525338.3.peg.1652 )",TRUE
"CYTBD2","cytochrome oxidase bd (menaquinol-8: 2 protons)","2 h_c + mql8_c + 0.5 o2_c --> h2o_c + 2 h_e + mqn8_c",0,1000,0,"Respiration","core","transport","( 525338.3.peg.1649 and 525338.3.peg.1650 )",TRUE
"CYTDK1","ATPcytidine 5-Phosphotransferase","atp_c + cytd_c --> adp_c + cmp_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2479",TRUE
"CYTDK2","cytidine kinase (GTP)","cytd_c + gtp_c --> cmp_c + gdp_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2479",TRUE
"CYTDK3","ITPcytidine 5-phosphotransferase","cytd_c + itp_c --> cmp_c + h_c + idp_c",0,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2205",TRUE
"CYTDK4","UTPcytidine 5-phosphotransferase","cytd_c + utp_c --> cmp_c + h_c + udp_c",0,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2479",TRUE
"CYTK1","Cytidylate Kinase (CMP)","atp_c + cmp_c <=> adp_c + cdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2205",TRUE
"CYTK2","Cytidylate Kinase (dCMP)","atp_c + dcmp_c <=> adp_c + dcdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","525338.3.peg.2205",TRUE
"Cuabc","Copper transport via ABC system","atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","525338.3.peg.441",TRUE
"Cut1","Copper export via ATPase","atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","525338.3.peg.441",TRUE
"DADNK","Deoxyadenosine Kinase","atp_c + dad__2_c --> adp_c + damp_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","( 525338.3.peg.1553 or 525338.3.peg.1936 )",TRUE
"DAGK120","diacylglycerol kinase (n-C12:0)","12dgr120_c + atp_c --> adp_c + h_c + pa120_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","525338.3.peg.2122",TRUE
