"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"CYSTGL","Cystathionine G-Lyase","cyst__L_c + h2o_c <==> 2obut_c + cys__L_c + nh4_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","1316931.3.peg.2673",TRUE
"CYSTL","cystathionine b-lyase","cyst__L_c + h2o_c <==> hcys__L_c + nh4_c + pyr_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","1316931.3.3462_18.peg",TRUE
"CYSTS","Cystathionine Beta-Synthase","hcys__L_c + ser__L_c <==> cyst__L_c + h2o_c",0,1000,0,"Methionine and cysteine metabolism","core","internal","1316931.3.2672_8.peg or 1316931.3.664_5.peg",TRUE
"CYSt2r","L-cysteine reversible transport via proton symport","cys__L_e + h_e <==> cys__L_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"CYTBD","cytochrome oxidase bd (ubiquinol-8: 2 protons)","2 h_c + 0.5 o2_c + q8h2_c <==> h2o_c + 2 h_e + q8_c",0,1000,0,"Respiration","core","transport","( Unknown and g.31994.CDS.715 and Unknown and Unknown and Unknown and Unknown )",TRUE
"CYTD","Cytidine Deaminase","cytd_c + h2o_c + h_c <==> nh4_c + uri_c",0,1000,0,"Pyrimidine catabolism","core","internal","( g.31994.CDS.3457 or g.31994.CDS.394 )",TRUE
"CYTDK1","ATPcytidine 5-Phosphotransferase","atp_c + cytd_c <==> adp_c + cmp_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","(( g.31994.CDS.1850 or g.31994.CDS.3573 ) or g.31994.CDS.666 )",TRUE
"CYTDK2","cytidine kinase (GTP)","cytd_c + gtp_c <==> cmp_c + gdp_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","(( g.31994.CDS.1850 or g.31994.CDS.3573 ) or g.31994.CDS.666 )",TRUE
"CYTDK3","ITPcytidine 5-phosphotransferase","cytd_c + itp_c <==> cmp_c + h_c + idp_c",0,1000,0,"Nucleotide interconversion","core","internal","( g.31994.CDS.2153 or g.31994.CDS.2671 )",TRUE
"CYTDK4","UTPcytidine 5-phosphotransferase","cytd_c + utp_c <==> cmp_c + h_c + udp_c",0,1000,0,"Nucleotide interconversion","core","internal","(( g.31994.CDS.1850 or g.31994.CDS.3573 ) or g.31994.CDS.666 )",TRUE
"CYTDt2r","Cytidine Transport in via Proton Symport, Reversible","cytd_e + h_e <==> cytd_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2074 or g.31994.CDS.425 )",TRUE
"CYTK1","Cytidylate Kinase (CMP)","atp_c + cmp_c <==> adp_c + cdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","( g.31994.CDS.2153 or g.31994.CDS.2671 )",TRUE
"CYTK2","Cytidylate Kinase (dCMP)","atp_c + dcmp_c <==> adp_c + dcdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","( g.31994.CDS.2153 or g.31994.CDS.2671 )",TRUE
"CZP_NR","Clonazepam Microbiota nitroreduction","czp_c + 3 h_c + 3 nadph_c <==> 7a__czp_c + 2 h2o_c + 3 nadp_c",-1000,1000,0,"Drug metabolism","core","internal","1316931.3.2458.peg",TRUE
"Cuabc","Copper transport via ABC system","atp_c + cu2_e + h2o_c <==> adp_c + cu2_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.4029 or g.31994.CDS.1689 or g.31994.CDS.573 )",TRUE
"Cut1","Copper export via ATPase","atp_c + cu2_c + h2o_c <==> adp_c + cu2_e + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.4029 or g.31994.CDS.1689 or g.31994.CDS.573 )",TRUE
"DADA","Deoxyadenosine Deaminase","dad__2_c + h2o_c + h_c <==> din_c + nh4_c",0,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.277",TRUE
"DADNt2r","deoxyadenosine transport in via proton symport reversible","dad__2_e + h_e <==> dad__2_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","( Unknown and ( g.31994.CDS.2074 or g.31994.CDS.425 ))",TRUE
"DAGK120","diacylglycerol kinase (n-C12:0)","12dgr120_c + atp_c <==> adp_c + h_c + pa120_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK140","diacylglycerol kinase (n-C14:0)","12dgr140_c + atp_c <==> adp_c + h_c + pa140_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK141","diacylglycerol kinase (n-C14:1)","12dgr141_c + atp_c <==> adp_c + h_c + pa141_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK160","diacylglycerol kinase (n-C16:0)","12dgr160_c + atp_c <==> adp_c + h_c + pa160_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK161","diacylglycerol kinase (n-C16:1)","12dgr161_c + atp_c <==> adp_c + h_c + pa161_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK180","diacylglycerol kinase (n-C18:0)","12dgr180_c + atp_c <==> adp_c + h_c + pa180_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DAGK181","diacylglycerol kinase (n-C18:1)","12dgr181_c + atp_c <==> adp_c + h_c + pa181_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1500",TRUE
"DALAt2r","D-Alanine Transport via Proton Symport","ala__D_e + h_e <==> ala__D_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.3940 or g.31994.CDS.934 )",TRUE
"DAPDAi","N-acetyl-L,L-diaminopimelate deacetylase irreversible","h2o_c + n6all26d_c <==> 26dap__LL_c + ac_c",0,1000,0,"Lysine metabolism","core","internal","1316931.3.2279_17.peg",TRUE
"DAPDC","diaminopimelate decarboxylase","26dap__M_c + h_c <==> co2_c + lys__L_c",0,1000,0,"Lysine metabolism","core","internal","1316931.3.peg.4082",TRUE
"DAPE","diaminopimelate epimerase","26dap__LL_c <==> 26dap__M_c",-1000,1000,0,"Lysine metabolism","core","internal","1316931.3.peg.2279",TRUE
"DAPMDH","Meso-diaminopimelate D-dehydrogenase","26dap__M_c + h2o_c + nadp_c <==> h_c + l2a6o_c + nadph_c + nh4_c",-1000,1000,0,"Folate metabolism","core","internal","1316931.3.4082.peg",TRUE
"DASYN120","CDP-diacylglycerol synthetase (n-C12:0)","ctp_c + h_c + pa120_c <==> cdpdddecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN140","CDP-diacylglycerol synthetase (n-C14:0)","ctp_c + h_c + pa140_c <==> cdpdtdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN141","CDP-diacylglycerol synthetase (n-C14:1)","ctp_c + h_c + pa141_c <==> cdpdtdec7eg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN160","CDP-diacylglycerol synthetase (n-C16:0)","ctp_c + h_c + pa160_c <==> cdpdhdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN161","CDP-diacylglycerol synthetase (n-C16:1)","ctp_c + h_c + pa161_c <==> cdpdhdec9eg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN180","CDP-diacylglycerol synthetase (n-C18:0)","ctp_c + h_c + pa180_c <==> cdpdodecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYN181","CDP-diacylglycerol synthetase (n-C18:1)","ctp_c + h_c + pa181_c <==> cdpdodec11eg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNAI15","anteisopentadecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + paai15_c <==> cdpdaipdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNAI17","anteisoheptadecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + paai17_c <==> cdpdaihpdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNI14","isotetradecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + pai14_c <==> cdpditdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNI15","isopentadecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + pai15_c <==> cdpdipdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNI16","isohexadecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + pai16_c <==> cdpdihdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DASYNI17","isoheptadecanoyl-phosphatidate cytidylyltransferase","ctp_c + h_c + pai17_c <==> cdpdihpdecg_c + ppi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.1721",TRUE
"DB4PS","3,4-Dihydroxy-2-butanone-4-phosphate synthase","ru5p__D_c <==> db4p_c + for_c + h_c",0,1000,0,"Vitamin B2 metabolism","core","internal","1316931.3.1155_6.peg",TRUE
"DBTS","dethiobiotin synthase","atp_c + co2_c + dann_c <==> adp_c + dtbt_c + 3 h_c + pi_c",0,1000,0,"Biotin metabolism","core","internal","1316931.3.415.peg",TRUE
"DCMPDAi","dCMP deaminase irreversible","dcmp_c + h2o_c + h_c <==> dump_c + nh4_c",0,1000,0,"Pyrimidine catabolism","core","internal","g.31994.CDS.2238",TRUE
"DCTPD","dCTP deaminase","dctp_c + h2o_c + h_c <==> dutp_c + nh4_c",0,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.3360",TRUE
"DCTPD2","dCTP deaminase","ctp_c + h2o_c + h_c <==> nh4_c + utp_c",0,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.3360",TRUE
"DCYTD","Deoxycytidine Deaminase","dcyt_c + h2o_c + h_c <==> duri_c + nh4_c",0,1000,0,"Pyrimidine catabolism","core","internal","( g.31994.CDS.3457 or g.31994.CDS.394 )",TRUE
"DCYTt2r","deoxycytidine transport in via proton symport reversible","dcyt_e + h_e <==> dcyt_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2074 or g.31994.CDS.425 )",TRUE
"DDGLK","2-dehydro-3-deoxygluconokinase","2ddglcn_c + atp_c <==> 2ddg6p_c + adp_c + h_c",0,1000,0,"Pentose and glucuronate interconversions","core","internal","( 1316931.3.peg.2621 or 1316931.3.peg.3734 )",TRUE
"DDPA","3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase","e4p_c + h2o_c + pep_c <==> 2dda7p_c + pi_c",0,1000,0,"Phenylalanine metabolism","core","internal","(( g.31994.CDS.1990 or g.31994.CDS.1334 ) and g.31994.CDS.1541 and Unknown )",TRUE
"DDPGA","2-dehydro-3-deoxy-phosphogluconate aldolase","4h2oglt_c <==> glx_c + pyr_c",-1000,1000,0,"Arginine and proline metabolism","core","internal","(( g.31994.CDS.3240 or g.31994.CDS.2912 ) and ( g.31994.CDS.3240 or g.31994.CDS.2912 ))",TRUE
"DEXTRINASE","Maltodextrin glucosidase (dextrin)","dextrin_c + 5 h2o_c <==> 6 glc__D_c",0,1000,0,"Starch and sucrose metabolism","core","internal","g.31994.CDS.2521",TRUE
"DEXTRINabc","Dextrin uptake via ABC transporter","atp_c + dextrin_e + h2o_c <==> adp_c + dextrin_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"DFDCYTDD","Cytidine Deaminase (Gemcitabine)","dfdcytd_c + h2o_c + h_c <==> dfduri_c + nh4_c",0,1000,0,"Drug metabolism","core","internal","1316931.3.3966.peg or 1316931.3.496.peg",TRUE
"DFDCYTDabc","Gemcitabine (2,2-difluorodeoxycytidine) Purine nucleoside ABC transporter","atp_c + dfdcytd_e + h2o_c <==> adp_c + dfdcytd_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"DFDURIte","2,2-Difluorodeoxyuridine export","dfduri_c <==> dfduri_e",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"DGK1","Deoxyguanylate Kinase (dGMP:ATP)","atp_c + dgmp_c <==> adp_c + dgdp_c",-1000,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.1058",TRUE
"DGSNt2","deoxyguanosine transport in via proton symport","dgsn_e + h_e <==> dgsn_c + h_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2074 or g.31994.CDS.425 )",TRUE
"DH5FURAt","5,6-Dihydro 5-Fluoro Uracil Transport via Faciliated Diffusion","dh5fura_e <==> dh5fura_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"DHAD1","dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)","23dhmb_c <==> 3mob_c + h2o_c",0,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","1316931.3.251.peg",TRUE
"DHAD2","Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)","23dhmp_c <==> 3mop_c + h2o_c",0,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","1316931.3.251.peg",TRUE
"DHAK","dihydroxyacetone kinase","atp_c + dha_c <==> adp_c + dhap_c + h_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","g.31994.CDS.438",TRUE
"DHAPT","Dihydroxyacetone phosphotransferase","dha_c + pep_c <==> dhap_c + pyr_c",0,1000,0,"Pyruvate metabolism","core","internal","(( g.31994.CDS.3831 or g.31994.CDS.304 ) or ( g.31994.CDS.213 or g.31994.CDS.3922 ) or g.31994.CDS.3568 or ( g.31994.CDS.213 or g.31994.CDS.3922 ))",TRUE
"DHDPRyr","Dihydrodipicolinate reductase (NADPH), reversible","23dhdp_c + h_c + nadph_c <==> nadp_c + thdp_c",-1000,1000,0,"Lysine metabolism","core","internal","1316931.3.peg.2156",TRUE
"DHDPS","dihydrodipicolinate synthase","aspsa_c + pyr_c <==> 23dhdp_c + 2 h2o_c + h_c",0,1000,0,"Lysine metabolism","core","internal","( 1316931.3.peg.2155 or 1316931.3.peg.3436 or 1316931.3.peg.4070 )",TRUE
"DHFOR2","dihydrofolate reductase","dhf_c + nadp_c <==> fol_c + nadph_c",-1000,1000,0,"Folate metabolism","core","internal","( g.31994.CDS.1877 or g.31994.CDS.834 )",TRUE
"DHFR","Dihydrofolate Reductase","dhf_c + h_c + nadph_c <==> nadp_c + thf_c",-1000,1000,0,"Folate metabolism","core","internal","1316931.3.1887_12.peg or 1316931.3.402_12.peg or 1316931.3.4068_16.peg",TRUE
"DHFS","dihydrofolate synthase","atp_c + dhpt_c + glu__L_c <==> adp_c + dhf_c + h_c + pi_c",0,1000,0,"Folate metabolism","core","internal","1316931.3.2536_11_19.peg",TRUE
"DHNAOT","1,4-dihydroxy-2-naphthoate octaprenyltransferase","dhna_c + octdp_c <==> 2dmmq8_c + co2_c + h_c + ppi_c",0,1000,0,"Ubiquinone and other terpenoid-quinone biosynthesis","core","internal","",FALSE
"DHNPA","dihydroneopterin aldolase","dhnpt_c <==> 2ahhmp_c + gcald_c",0,1000,0,"Folate metabolism","core","internal","1316931.3.4067_7.peg",TRUE
"DHORD2","dihydoorotic acid dehydrogenase (quinone8)","dhor__S_c + q8_c <==> orot_c + q8h2_c",0,1000,0,"Pyrimidine synthesis","core","internal","1316931.3.1866_7.peg",TRUE
"DHORD5","dihydroorotic acid (menaquinone-8)","dhor__S_c + mqn8_c <==> mql8_c + orot_c",0,1000,0,"Pyrimidine synthesis","core","internal","1316931.3.1866_7.peg",TRUE
"DHORDfum","Fumarate dependent DHORD","dhor__S_c + fum_c <==> orot_c + succ_c",0,1000,0,"Pyrimidine synthesis","core","internal","1316931.3.peg.1866",TRUE
"DHORDi","(S)-Dihydroorotateoxygen oxidoreductase","dhor__S_c + o2_c <==> h2o2_c + orot_c",0,1000,0,"Pyrimidine synthesis","core","internal","( g.31994.CDS.1927 or ( g.31994.CDS.1825 and g.31994.CDS.1231 ))",TRUE
"DHORDnad","NAD dependent dihydoorotic acid dehydrogenase","dhor__S_c + nad_c <==> h_c + nadh_c + orot_c",0,1000,0,"Pyrimidine catabolism","core","internal","1316931.3.1375_11.peg or 1316931.3.1376_10.peg",TRUE
"DHORTS","Dihydroorotase","dhor__S_c + h2o_c <==> cbasp_c + h_c",-1000,1000,0,"Pyrimidine synthesis","core","internal","1316931.3.1378_6.peg",TRUE
"DHPM1","Dihydropyrimidinase (5, 6-Dihydrouracil)","56dura_c + h2o_c <==> cala_c + h_c",0,1000,0,"Pyrimidine catabolism","core","internal","( g.31994.CDS.1902 or g.31994.CDS.3503 )",TRUE
"DHPM2","Dihydropyrimidinase (Dihydrothymine)","56dthm_c + h2o_c <==> 3uib_c + h_c",0,1000,0,"Pyrimidine catabolism","core","internal","( g.31994.CDS.1902 or g.31994.CDS.3503 )",TRUE
"DHPPDA","diaminohydroxyphosphoribosylaminopyrimidine deaminase","25dhpp_c + h2o_c + h_c <==> 5apru_c + nh4_c",0,1000,0,"Vitamin B2 metabolism","core","internal","( g.31994.CDS.1670 and g.31994.CDS.1670 )",TRUE
"DHPPDA2","diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp)","25drapp_c + h2o_c + h_c <==> 5apru_c + nh4_c",0,1000,0,"Vitamin B2 metabolism","core","internal","1316931.3.1157_2_5.peg",TRUE
"DHPS","dihydropteroate synthase","2ahhmp_c + 4abz_c <==> dhpt_c + h2o_c",0,1000,0,"Folate metabolism","core","internal","g.31994.CDS.4080",TRUE
"DHQS","3-dehydroquinate synthase","2dda7p_c <==> 3dhq_c + pi_c",0,1000,0,"Phenylalanine metabolism","core","internal","( g.31994.CDS.1863 or g.31994.CDS.1292 )",TRUE
"DHQTi","3-dehydroquinate dehydratase, irreversible","3dhq_c <==> 3dhsk_c + h2o_c",0,1000,0,"Phenylalanine metabolism","core","internal","g.31994.CDS.1860",TRUE
"DINSt2","deoxyinosine transport in via proton symport","din_e + h_e <==> din_c + h_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2074 or g.31994.CDS.425 )",TRUE
"DMATT","Dimethylallyltranstransferase","dmpp_c + ipdp_c <==> grdp_c + ppi_c",0,1000,0,"Cholesterol metabolism","core","internal","( Unknown and g.31994.CDS.2320 and Unknown and Unknown )",TRUE
"DMPPS","1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)","h2mb4p_c + h_c + nadh_c <==> dmpp_c + h2o_c + nad_c",0,1000,0,"Terpenoid backbone biosynthesis","core","internal","g.31994.CDS.2546",TRUE
"DMPPS2r","4-hydroxy-3-methylbut-2-enyl diphosphate reductase (NADP), reversible","h2mb4p_c + h_c + nadph_c <==> dmpp_c + h2o_c + nadp_c",-1000,1000,0,"Terpenoid backbone biosynthesis","core","internal","g.31994.CDS.2546",TRUE
"DMQMT","3-Dimethylubiquinonol 3-methyltransferase","2omhmbl_c + amet_c <==> ahcys_c + h_c + q8h2_c",0,1000,0,"Ubiquinone and other terpenoid-quinone biosynthesis","core","internal","",FALSE
"DM_2HYMEPH","Sink needed to allow 2-(Hydroxymethyl)phenol to leave system","2hymeph_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_2obut_c","Demand rection for 2-oxobutanoate","2obut_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_4HBA","Sink needed to allow 4-hydroxy-benzoate to leave system","4hba_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_5DRIB","Sink needed to allow 5-deoxyribose to leave system","5drib_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_5MTR","Sink needed to allow 5-Methylthio-D-ribose to leave system","5mtr_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_AMOB","Sink needed to allow S-Adenosyl-4-methylthio-2-oxobutanoate to leave the system","amob_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_GCALD","Sink needed to allow glycol aldehyde to leave system","gcald_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_HQN","Sink needed to allow Hydroquinone to leave system","hqn_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_NA1","Sink needed to allow sodium to leave system","na1_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_atp_c","Demand for ATP, Cytosolic","atp_c + h2o_c <==> adp_c + h_c + pi_c",0,1000,0,"Exchange/demand reaction","core","internal","",FALSE
"DM_btn","Demand for biotin","btn_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpn140_c","demand reaction for cardiolipin (tetratetradecanoyl, n-C14:0)","clpn140_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpn160_c","demand reaction for cardiolipin (tetrahexadecanoyl, n-C16:0)","clpn160_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpn180_c","demand reaction for cardiolipin (tetraoctadecanoyl, n-C18:0)","clpn180_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpnai15_c","demand reaction for cardiolipin (12-methyl-tetradecanoyl, anteiso-C15)","clpnai15_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpnai17_c","demand reaction for cardiolipin (14-methyl-hexadecanoyl, anteiso-C17)","clpnai17_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpni15_c","demand reaction for cardiolipin (13-methyl-tetradecanoyl, iso-C15)","clpni15_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpni16_c","demand reaction for cardiolipin (14-methyl-pentadecanoyl, iso-C16)","clpni16_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_clpni17_c","demand reaction for cardiolipin (15-methyl-hexadecanoyl, iso-C17)","clpni17_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_dad_5","Demand for 5-deoxyadenosine","dad__5_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_dhptd_c","Demand reaction for 4,5-dihydroxy-2,3-pentanedione","dhptd_c --> ",-1000,1000,0,"Exchange/demand reaction","boundary","sink","",FALSE
"DM_teich__45__BS_c","demand reaction for teichuronic acid (GlcA + GalNac, 45 repeating unit)","teich__45__BS_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DM_this_c","Demand for ThiS protein, cytosol","this_c --> ",0,1000,0,"Exchange/demand reaction","boundary","demand","",FALSE
"DNMPPA","Dihydroneopterin monophosphate dephosphorylase","dhpmp_c + h2o_c <==> dhnpt_c + pi_c",0,1000,0,"Folate metabolism","core","internal","",FALSE
"DNTPPA","Dihydroneopterin triphosphate pyrophosphatase","ahdt_c + h2o_c <==> dhpmp_c + h_c + ppi_c",0,1000,0,"Folate metabolism","core","internal","",FALSE
"DPCOAK","Dephospho Coenzyme A Kinase","atp_c + dpcoa_c <==> adp_c + coa_c + h_c",0,1000,0,"CoA synthesis","core","internal","1316931.3.471_12.peg",TRUE
"DPR","2-dehydropantoate 2-reductase","2dhp_c + h_c + nadph_c <==> nadp_c + pant__R_c",0,1000,0,"CoA synthesis","core","internal","1316931.3.3601.peg",TRUE
"DRBK","Deoxyribokinase","atp_c + drib_c <==> 2dr5p_c + adp_c + h_c",0,1000,0,"Pentose phosphate pathway","core","internal","g.31994.CDS.2085",TRUE
"DRIBabc","Deoxyribose transport via ABC system","atp_c + drib_e + h2o_c <==> adp_c + drib_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2475 and g.31994.CDS.2811 and g.31994.CDS.2881 and g.31994.CDS.2210 )",TRUE
"DRPAr","2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase","2dr5p_c <==> acald_c + g3p_c",-1000,1000,0,"Pentose phosphate pathway","core","internal","g.31994.CDS.3152",TRUE
"DTMPK","DTMP Kinase","atp_c + dtmp_c <==> adp_c + dtdp_c",0,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.2215",TRUE
"DURAD2","Dihydrothymin Dehydrogenase (NADP)","56dthm_c + nadp_c <==> h_c + nadph_c + thym_c",-1000,1000,0,"Pyrimidine catabolism","core","internal","g.31994.CDS.3957",TRUE
"DURADi","dihydrouracil dehydrogenase (NADP) irreversible","56dura_c + nadp_c <==> h_c + nadph_c + ura_c",0,1000,0,"Pyrimidine catabolism","core","internal","g.31994.CDS.3957",TRUE
"DURIK1","Deoxyuridine Kinase (ATP:Deoxyuridine)","atp_c + duri_c <==> adp_c + dump_c + h_c",0,1000,0,"Nucleotide interconversion","core","internal","g.31994.CDS.2983",TRUE
"DURIPP","Deoxyuridine Phosphorylase","duri_c + pi_c <==> 2dr1p_c + ura_c",-1000,1000,0,"Nucleotide interconversion","core","internal","( g.31994.CDS.3043 or ( g.31994.CDS.2696 or g.31994.CDS.3578 or g.31994.CDS.1706 ))",TRUE
"DURIt2","deoxyuridine transport in via proton symport","duri_e + h_e <==> duri_c + h_c",0,1000,0,"Transport, extracellular","core","transport","( g.31994.CDS.2074 or g.31994.CDS.425 )",TRUE
"DUTPDP","DUTP Diphosphatase","dutp_c + h2o_c <==> dump_c + h_c + ppi_c",0,1000,0,"Pyrimidine catabolism","core","internal","g.31994.CDS.882",TRUE
"DXPRIr","1-deoxy-D-xylulose reductoisomerase, reversible","dxyl5p_c + h_c + nadph_c <==> 2me4p_c + nadp_c",-1000,1000,0,"Terpenoid backbone biosynthesis","core","internal","g.31994.CDS.1515",TRUE
"DXPS","1-deoxy-D-xylulose 5-phosphate synthase","g3p_c + h_c + pyr_c <==> co2_c + dxyl5p_c",0,1000,0,"Terpenoid backbone biosynthesis","core","internal","1316931.3.2007.peg or 1316931.3.2252.peg",TRUE
"DXYTST","Thiazole synthase","dxyl5p_c + imogly_c + thissh_c <==> 2c4mthzep_c + 2 h2o_c + h_c + this_c",-1000,1000,0,"Thiamine metabolism","core","internal","1316931.3.2602.peg",TRUE
"D_LACD","D-Lactate dehydrogenase irreversible","2 ficytC_c + lac__D_c <==> 2 focytC_c + 2 h_c + pyr_c",0,1000,0,"Pyruvate metabolism","core","internal","g.31994.CDS.1666",TRUE
"D_LACt2","D-Lactate Transport via Proton Symport","h_e + lac__D_e <==> h_c + lac__D_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"E4PD","Erythrose 4-phosphate dehydrogenase","e4p_c + h2o_c + nad_c <==> 4per_c + 2 h_c + nadh_c",-1000,1000,0,"Vitamin B6 metabolism","core","internal","1316931.3.678.peg",TRUE
"EAR100x","enoyl-[acyl-carrier-protein] reductase (NADH) (n-C10:0)","h_c + nadh_c + tdec2eACP_c <==> dcaACP_c + nad_c",0,1000,0,"Fatty acid synthesis","core","internal","",FALSE
"EAR10M12x","10-methyl-trans-dodec-2-enoyl-ACPNAD+ oxidoreductase (A-specific)","10mtddec2eACP_c + h_c + nadh_c <==> 10mddcaACP_c + nad_c",0,1000,0,"Fatty acid synthesis","core","internal","",FALSE
