"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"AGPAT180","1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)","1odecg3p_c + ocdcaACP_c <==> ACP_c + pa180_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","6666666.59080.peg.3520",TRUE
"AGPAT181","1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)","1odec11eg3p_c + octeACP_c <==> ACP_c + pa181_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","6666666.59080.peg.3520",TRUE
"AGPR","N-acetyl-g-glutamyl-phosphate reductase","acg5sa_c + nadp_c + pi_c <==> acg5p_c + h_c + nadph_c",-1000,1000,0,"Urea cycle","core","internal","6666666.59080.peg.4480",TRUE
"AHCYSNS_r","S-adenosylhomocysteine nucleosidase reversible","ahcys_c + h2o_c <==> ade_c + rhcys_c",-1000,1000,0,"Methionine and cysteine metabolism","core","internal","( 6666666.59080.peg.286 and 6666666.59080.peg.286 )",TRUE
"AICART","Phosphoribosylaminoimidazolecarboxamide Formyltransferase","10fthf_c + aicar_c <==> fprica_c + thf_c",-1000,1000,0,"Purine synthesis","core","internal","6666666.59080.peg.4527",TRUE
"AIHPDCOATA","14-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase","14mpalmACP_c + coa_c <==> ACP_c + aihpdcoa_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","6666666.59080.peg.1304",TRUE
"AIPDCOATA","12-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase","12mmyrsACP_c + coa_c <==> ACP_c + aipdcoa_c",-1000,1000,0,"Glycerophospholipid metabolism","core","internal","6666666.59080.peg.1304",TRUE
"AIRC4","Phosphoribosylaminoimidazole carboxylase","air_c + atp_c + hco3_c <==> 5aizc_c + adp_c + h_c + pi_c",0,1000,0,"Purine synthesis","core","internal","( 6666666.59080.peg.683 and 6666666.59080.peg.684 )",TRUE
"AKGS","2-Oxogluterate synthase","co2_c + nadh_c + succoa_c <==> akg_c + coa_c + nad_c",0,1000,0,"Pyruvate metabolism","core","internal","( 6666666.59080.peg.929 and 6666666.59080.peg.930 )",TRUE
"AKGt2r","2-oxoglutarate reversible transport via symport","akg_e + h_e <==> akg_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.4948 or 6666666.59080.peg.969 ) or 6666666.59080.peg.3077 )",TRUE
"AKP1","alkaline phosphatase (Dihydroneopterin)","ahdt_c + 3 h2o_c <==> dhnpt_c + 2 h_c + 3 pi_c",0,1000,0,"Folate metabolism","core","internal","6666666.59080.peg.539",TRUE
"ALAALA","D-alanine--D-alanine ligase (EC 6.3.2.4)","2 ala__D_c + atp_c <==> adp_c + alaala_c + h_c + pi_c",0,1000,0,"Alanine and aspartate metabolism","core","internal","( 6666666.59080.peg.215 or 6666666.59080.peg.535 )",TRUE
"ALAASP1c","Hydrolysis of L-alanyl-L-aspartate","alaasp_c + h2o_c <==> ala__L_c + asp__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALAASPabc","L-alanyl-L-aspartate transport via ABC system","alaasp_e + atp_c + h2o_c <==> adp_c + alaasp_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALACI","(S)-2-Acetolactate isomerase","alac__S_c <==> 33hmeoxobut_c",-1000,1000,0,"Valine, leucine, and isoleucine metabolism","core","internal","6666666.59080.peg.4284",TRUE
"ALAGLN1c","Hydrolysis of L-alanyl-L-glutamine","alagln_c + h2o_c <==> ala__L_c + gln__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALAGLNabc","L-alanyl-L-glutamine transport via ABC system","alagln_e + atp_c + h2o_c <==> adp_c + alagln_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALAGLU1c","Hydrolysis of L-alanyl-L-glutamate","alaglu_c + h2o_c <==> ala__L_c + glu__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALAGLUabc","L-alanyl-L-glutamate transport via ABC system","alaglu_e + atp_c + h2o_c <==> adp_c + alaglu_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALAGLY1c","Hydrolysis of L-alanylglycine","alagly_c + h2o_c <==> ala__L_c + gly_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALAGLYabc","L-alanylglycine transport via ABC system","alagly_e + atp_c + h2o_c <==> adp_c + alagly_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALAHIS1c","Hydrolysis of L-alanyl-L-histidine","alahis_c + h2o_c <==> ala__L_c + his__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALAHISabc","L-alanyl-L-histidine transport via ABC system","alahis_e + atp_c + h2o_c <==> adp_c + alahis_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALALEU1c","Hydrolysis of L-alanyl-L-leucine","alaleu_c + h2o_c <==> ala__L_c + leu__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALALEUabc","L-alanyl-L-leucine transport via ABC system","alaleu_e + atp_c + h2o_c <==> adp_c + alaleu_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALAR","Alanine Racemase","ala__L_c <==> ala__D_c",-1000,1000,0,"Alanine and aspartate metabolism","core","internal","( 6666666.59080.peg.1387 or 6666666.59080.peg.4580 )",TRUE
"ALATA_L","L-Alanine Transaminase","akg_c + ala__L_c <==> glu__L_c + pyr_c",-1000,1000,0,"Glutamate metabolism","core","internal","6666666.59080.peg.2737",TRUE
"ALATHR1c","Hydrolysis of L-alanyl-L-threonine","alathr_c + h2o_c <==> ala__L_c + thr__L_c",-1000,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ALATHRabc","L-alanyl-L-threonine transport via ABC system","alathr_e + atp_c + h2o_c <==> adp_c + alathr_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","(( 6666666.59080.peg.1032 or 6666666.59080.peg.1733 or 6666666.59080.peg.4047 ) or 6666666.59080.peg.1445 or ( 6666666.59080.peg.1442 or 6666666.59080.peg.606 ) or 6666666.59080.peg.1446 or ( 6666666.59080.peg.1444 or 6666666.59080.peg.2636 ))",TRUE
"ALAt2r","L-Alanine Reversible Transport via Proton Symport","ala__L_e + h_e <==> ala__L_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.131",TRUE
"ALCD1","Alcohol Dehydrogenase (Methanol)","meoh_c + nad_c <==> fald_c + h_c + nadh_c",-1000,1000,0,"Miscellaneous","core","internal","",FALSE
"ALCD19","alcohol dehydrogenase (glycerol)","glyald_c + h_c + nadh_c <==> glyc_c + nad_c",-1000,1000,0,"Pyruvate metabolism","core","internal","( 6666666.59080.peg.483 or 6666666.59080.peg.1724 or 6666666.59080.peg.1438 or 6666666.59080.peg.4094 )",TRUE
"ALCD2x","alcohol dehydrogenase (ethanol)","etoh_c + nad_c <==> acald_c + h_c + nadh_c",-1000,1000,0,"Glycolysis/gluconeogenesis","core","internal","( 6666666.59080.peg.483 or 6666666.59080.peg.1724 or 6666666.59080.peg.1438 or 6666666.59080.peg.4094 )",TRUE
"ALDD1","aldehyde dehydrogenase (formaldehyde, NAD)","fald_c + h2o_c + nad_c <==> for_c + 2 h_c + nadh_c",0,1000,0,"Methane metabolism","core","internal","",FALSE
"ALDD2x","Aldehyde Dehydrogenase (Acetaldehyde, NAD)","acald_c + h2o_c + nad_c <==> ac_c + 2 h_c + nadh_c",0,1000,0,"Glycolysis/gluconeogenesis","core","internal","6666666.59080.peg.4093",TRUE
"ALDD8x","aldehyde dehydrogenase D glyceraldehyde NAD ","glyald_c + h2o_c + nad_c <==> glyc__R_c + 2 h_c + nadh_c",0,1000,0,"Glycolysis/gluconeogenesis","core","internal","6666666.59080.peg.4093",TRUE
"ALKP","Alkaline Phosphatase","dhap_c + h2o_c <==> dha_c + pi_c",0,1000,0,"Glycerophospholipid metabolism","core","internal","6666666.59080.peg.539",TRUE
"ALLTAMH2","allantoate amidinohydrolase decarboxylating","alltt_c + h2o_c + 2 h_c <==> co2_c + nh4_c + urdgly_c",0,1000,0,"Purine catabolism","core","internal","6666666.59080.peg.677",TRUE
"ALLTN","allantoinase","alltn_c + h2o_c <==> alltt_c + h_c",0,1000,0,"Purine catabolism","core","internal","6666666.59080.peg.672",TRUE
"ALLTNt2r","Allatoin transport in via proton symport","alltn_e + h_e <==> alltn_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.671",TRUE
"ALPHNH","allophanate hydrolase","allphn_c + h2o_c + 3 h_c <==> 2 co2_c + 2 nh4_c",0,1000,0,"Arginine and proline metabolism","core","internal","( 6666666.59080.peg.913 and 6666666.59080.peg.914 )",TRUE
"ALTRH","altronate hydrolase","altrn_c <==> 2ddglcn_c + h2o_c",0,1000,0,"Pentose and glucuronate interconversions","core","internal","6666666.59080.peg.3590",TRUE
"AMALT1","Amylomaltase (maltotriose)","malt_c + malttr_c <==> glc__D_c + maltttr_c",0,1000,0,"Starch and sucrose metabolism","core","internal","6666666.59080.peg.3904",TRUE
"AMALT2","Amylomaltase (maltotetraose)","malt_c + maltttr_c <==> glc__D_c + maltpt_c",0,1000,0,"Starch and sucrose metabolism","core","internal","6666666.59080.peg.3904",TRUE
"AMALT3","Amylomaltase (maltopentaose)","malt_c + maltpt_c <==> glc__D_c + malthx_c",0,1000,0,"Starch and sucrose metabolism","core","internal","6666666.59080.peg.3904",TRUE
"AMALT4","Amylomaltase (maltohexaose)","malt_c + malthx_c <==> glc__D_c + malthp_c",0,1000,0,"Starch and sucrose metabolism","core","internal","6666666.59080.peg.3904",TRUE
"AMANAPEr","N-acetylmannosamine 6-phosphate epimerase","acmanap_c <==> acgam6p_c",-1000,1000,0,"Aminosugar metabolism","core","internal","409438.11.peg.3672",TRUE
"AMANK","N-Acetyl-D-Mannosamine Kinase","acmana_c + atp_c <==> acmanap_c + adp_c + h_c",0,1000,0,"Aminosugar metabolism","core","internal","409438.11.peg.3671",TRUE
"AMAOTr","adenosylmethionine-8-amino-7-oxononanoate transaminase","8aonn_c + amet_c <==> amob_c + dann_c",-1000,1000,0,"Biotin metabolism","core","internal","6666666.59080.peg.973",TRUE
"AMMQT8r","S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8)","2dmmq8_c + amet_c <==> ahcys_c + h_c + mqn8_c",-1000,1000,0,"Ubiquinone and other terpenoid-quinone biosynthesis","core","internal","6666666.59080.peg.4346",TRUE
"AMPMS2","4-amino-2-methyl-5-phosphomethylpyrimidine synthetase","air_c + h2o_c + nad_c <==> 4ampm_c + 2 for_c + 3 h_c + nadh_c",0,1000,0,"Thiamine metabolism","core","internal","6666666.59080.peg.4461",TRUE
"AMPN","AMP nucleosidase","amp_c + h2o_c <==> ade_c + r5p_c",0,1000,0,"Nucleotide interconversion","core","internal","6666666.59080.peg.2450",TRUE
"AMPTASECG","Alanyl Aminopeptidase (Cys-Gly)","cgly_c + h2o_c <==> cys__L_c + gly_c",0,1000,0,"Glutathione metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"AMPTASEGC","Gly-Cys aminopeptidase","glycys_c + h2o_c <==> cys__L_c + gly_c",0,1000,0,"Peptide metabolism","core","internal","( 6666666.59080.peg.3012 or 6666666.59080.peg.2881 or 6666666.59080.peg.387 or ( 6666666.59080.peg.1030 or 6666666.59080.peg.4841 ) or 6666666.59080.peg.1137 or 6666666.59080.peg.1030 or 6666666.59080.peg.293 or 6666666.59080.peg.4803 )",TRUE
"ANOX","L-Arabinose:NAD+ 1-oxidoreductase","arab__L_c + nad_c <==> ab14lac__L_c + h_c + nadh_c",-1000,1000,0,"Ascorbate and aldarate metabolism","core","internal","6666666.59080.peg.1912",TRUE
"ANPRT","anthranilate phosphoribosyltransferase","anth_c + prpp_c <==> ppi_c + pran_c",0,1000,0,"Tryptophan metabolism","core","internal","6666666.59080.peg.1462",TRUE
"ANS","anthranilate synthase","chor_c + gln__L_c <==> anth_c + glu__L_c + h_c + pyr_c",0,1000,0,"Tryptophan metabolism","core","internal","( 6666666.59080.peg.1462 and 6666666.59080.peg.1463 )",TRUE
"ANS2","anthranilate synthase 2","chor_c + nh4_c <==> anth_c + h2o_c + h_c + pyr_c",0,1000,0,"Tryptophan metabolism","core","internal","( 6666666.59080.peg.1462 and 6666666.59080.peg.1463 )",TRUE
"AOBUTDs","L-2-amino-3-oxobutanoate decarboxylation (spontaneous)","2aobut_c + h_c <==> aact_c + co2_c",0,1000,0,"Glycine, serine, alanine, and threonine metabolism","core","internal","",FALSE
"AOXSr","8-amino-7-oxononanoate synthase","ala__L_c + h_c + pmcoa_c <==> 8aonn_c + co2_c + coa_c",-1000,1000,0,"Biotin metabolism","core","internal","6666666.59080.peg.975",TRUE
"AOXSr2","8-amino-7-oxononanoate synthase (pimeloyl-ACP)","ala__L_c + h_c + pmACP_c <==> 8aonn_c + ACP_c + co2_c",-1000,1000,0,"Biotin metabolism","core","internal","6666666.59080.peg.3434 or 6666666.59080.peg.956",TRUE
"AP4AH","Ap4A hydrolase","ap4a_c + h2o_c <==> 2 adp_c + 2 h_c",0,1000,0,"Nucleotide interconversion","core","internal","6666666.59080.peg.171",TRUE
"APRAUR","5-amino-6-(5-phosphoribosylamino)uracil reductase","5apru_c + h_c + nadph_c <==> 5aprbu_c + nadp_c",0,1000,0,"Vitamin B2 metabolism","core","internal","6666666.59080.peg.571",TRUE
"APSRmq","Adenosine phosphosulfate reductase (Menaquinol)","mql8_c + paps_c <==> 2 h_c + mqn8_c + pap_c + so3_c",0,1000,0,"Sulfur metabolism","core","internal","( 6666666.59080.peg.3226 or 6666666.59080.peg.700 )",TRUE
"APTNAT","5-aminopentanoate:2-oxoglutarate aminotransferase","5aptn_c + akg_c <==> glu__L_c + oxptn_c",-1000,1000,0,"Lysine metabolism","core","internal","",FALSE
"ARAI","L-arabinose isomerase","arab__L_c <==> rbl__L_c",-1000,1000,0,"Pentose and glucuronate interconversions","core","internal","6666666.59080.peg.183",TRUE
"ARBTpts","arbutin transport via PEP:Pyr PTS","arbt_e + pep_c <==> arbt6p_c + pyr_c",0,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.4235 and ( 6666666.59080.peg.2907 or 6666666.59080.peg.4470 or 6666666.59080.peg.2879 ) and 6666666.59080.peg.4235 and 6666666.59080.peg.4235 )",TRUE
"ARBabc","L-arabinose transport via ABC system","arab__L_e + atp_c + h2o_c <==> adp_c + arab__L_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.2309 or 6666666.59080.peg.2310 or 6666666.59080.peg.2311 or 6666666.59080.peg.1520 )",TRUE
"ARBt2r","L-arabinose transport via proton symport","arab__L_e + h_e <==> arab__L_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.3312 or 6666666.59080.peg.3429 )",TRUE
"ARGDC","arginine decarboxylase","arg__L_c + h_c <==> agm_c + co2_c",0,1000,0,"Arginine and proline metabolism","core","internal","( 6666666.59080.peg.3425 or 6666666.59080.peg.4653 )",TRUE
"ARGSL","Argininosuccinate Lyase","argsuc_c <==> arg__L_c + fum_c",-1000,1000,0,"Alanine and aspartate metabolism","core","internal","( 6666666.59080.peg.1347 or 6666666.59080.peg.4482 )",TRUE
"ARGSSr","argininosuccinate synthase, reversible","asp__L_c + atp_c + citr__L_c <==> amp_c + argsuc_c + h_c + ppi_c",-1000,1000,0,"Alanine and aspartate metabolism","core","internal","6666666.59080.peg.3678",TRUE
"ARGabc","L-arginine transport via ABC system","arg__L_e + atp_c + h2o_c <==> adp_c + arg__L_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.1064 or 6666666.59080.peg.1066 or 6666666.59080.peg.1062 or 6666666.59080.peg.1063 )",TRUE
"ARGt2","L arginine transport in via proton symport","arg__L_e + h_e <==> arg__L_c + h_c",0,1000,0,"Transport, extracellular","core","transport","",FALSE
"ASAD","aspartate-semialdehyde dehydrogenase","aspsa_c + nadp_c + pi_c <==> 4pasp_c + h_c + nadph_c",-1000,1000,0,"Glycine, serine, alanine, and threonine metabolism","core","internal","( 6666666.59080.peg.2823 or 6666666.59080.peg.3923 )",TRUE
"ASCBPL","L-ascorbate 6-phosphate lactonase","ascb6p_c + h2o_c <==> 3dhgulnp_c + h_c",0,1000,0,"Ascorbate and aldarate metabolism","core","internal","6666666.59080.peg.4728",TRUE
"ASNS1","Asparagine Synthase (Glutamine-Hydrolysing)","asp__L_c + atp_c + gln__L_c + h2o_c <==> amp_c + asn__L_c + glu__L_c + h_c + ppi_c",0,1000,0,"Alanine and aspartate metabolism","core","internal","6666666.59080.peg.875",TRUE
"ASNS2","asparagine synthetase","asp__L_c + atp_c + nh4_c <==> amp_c + asn__L_c + h_c + ppi_c",0,1000,0,"Alanine and aspartate metabolism","core","internal","6666666.59080.peg.4262",TRUE
"ASNt2r","L-asparagine reversible transport via proton symport","asn__L_e + h_e <==> asn__L_c + h_c",-1000,1000,0,"Transport, extracellular","core","transport","",FALSE
"ASO3t","arsenite transport via diffusion","aso3_e <==> aso3_c",-1000,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.3994",TRUE
"ASO4t","Arsenate transport via permease","aso4_e <==> aso4_c",-1000,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.3994",TRUE
"ASP1DC","Aspartate 1-Decarboxylase","asp__L_c + h_c <==> ala__B_c + co2_c",0,1000,0,"beta-Alanine metabolism","core","internal","6666666.59080.peg.253",TRUE
"ASPCT","aspartate carbamoyltransferase","asp__L_c + cbp_c <==> cbasp_c + h_c + pi_c",0,1000,0,"Pyrimidine synthesis","core","internal","6666666.59080.peg.4789",TRUE
"ASPKi","aspartate kinase, irreversible","asp__L_c + atp_c <==> 4pasp_c + adp_c",0,1000,0,"Glycine, serine, alanine, and threonine metabolism","core","internal","( 409438.11.peg.117 or 6666666.59080.peg.4462 or 6666666.59080.peg.4546 or 6666666.59080.peg.4676 )",TRUE
"ASPO1","L-aspartate oxidase","asp__L_c + h2o_c + o2_c <==> h2o2_c + nh4_c + oaa_c",0,1000,0,"NAD metabolism","core","internal","6666666.59080.peg.3064",TRUE
"ASPO5","L-aspartate oxidase","asp__L_c + fum_c <==> h_c + iasp_c + succ_c",0,1000,0,"NAD metabolism","core","internal","",FALSE
"ASPO6","L-aspartate oxidase","asp__L_c + o2_c <==> h2o2_c + h_c + iasp_c",0,1000,0,"NAD metabolism","core","internal","6666666.59080.peg.3064",TRUE
"ASPO7","L-aspartate oxidase","asp__L_c + fmn_c <==> fmnh2_c + h_c + iasp_c",0,1000,0,"NAD metabolism","core","internal","6666666.59080.peg.3031",TRUE
"ASPT","L-aspartase","asp__L_c <==> fum_c + nh4_c",0,1000,0,"Alanine and aspartate metabolism","core","internal","( 409438.11.peg.117 or 6666666.59080.peg.4462 or 6666666.59080.peg.4546 or 6666666.59080.peg.4676 )",TRUE
"ASPTA","Aspartate Transaminase","akg_c + asp__L_c <==> glu__L_c + oaa_c",-1000,1000,0,"Alanine and aspartate metabolism","core","internal","( 6666666.59080.peg.1131 or 6666666.59080.peg.1678 or 6666666.59080.peg.4854 )",TRUE
"ASPabc","L-aspartate transport via ABC system","asp__L_e + atp_c + h2o_c <==> adp_c + asp__L_c + h_c + pi_c",0,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.862 and ( 6666666.59080.peg.3769 or 6666666.59080.peg.864 ) and ( 6666666.59080.peg.3768 or 6666666.59080.peg.865 ) and ( 6666666.59080.peg.3770 or 6666666.59080.peg.863 ))",TRUE
"ASPt2_2","Aspartate transport via proton symport (2 H)","asp__L_e + 2 h_e <==> asp__L_c + 2 h_c",-1000,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.4024",TRUE
"ASPt2_3","L-asparate transport via proton symport (3 H)","asp__L_e + 3 h_e <==> asp__L_c + 3 h_c",0,1000,0,"Transport, extracellular","core","transport","( 6666666.59080.peg.4675 and 6666666.59080.peg.4659 )",TRUE
"ASPte","Diffusion of Aspartate into Blood","asp__L_c <==> asp__L_e",0,1000,0,"Transport, extracellular","core","transport","6666666.59080.peg.4609",TRUE
"AST","Arginine succinyltransferase","arg__L_c + succoa_c <==> coa_c + h_c + sucarg_c",0,1000,0,"Arginine and proline metabolism","core","internal","6666666.59080.peg.2087",TRUE
"ATPPRT","ATP phosphoribosyltransferase","atp_c + prpp_c <==> ppi_c + prbatp_c",0,1000,0,"Histidine metabolism","core","internal","6666666.59080.peg.2477",TRUE
"ATPS4","ATP synthase (four protons for one ATP)","adp_c + 4 h_e + pi_c <==> atp_c + h2o_c + 3 h_c",0,1000,0,"Respiration","core","transport","( 6666666.59080.peg.4255 and 6666666.59080.peg.4253 and 6666666.59080.peg.4254 and 6666666.59080.peg.4257 and 6666666.59080.peg.4250 and 6666666.59080.peg.4251 and 6666666.59080.peg.4252 and 6666666.59080.peg.4256 and 6666666.59080.peg.4249 )",TRUE
"BACCLi","biotin-[acetyl-CoA-carboxylase] ligase, irreversible","btamp_c + ppi_c <==> atp_c + btn_c + h_c",0,1000,0,"Biotin metabolism","core","internal","6666666.59080.peg.4495",TRUE
"BBTCOAOX","Butyrobetainyl-CoA conversion to crotonobetainyl-CoA","bbtcoa_c + nad_c <==> ctbtcoa_c + h_c + nadh_c",-1000,1000,0,"Fatty acid oxidation","core","internal","",FALSE
"BDH","(R)-3-Hydroxybutanoate:NAD+ oxidoreductase","bhb_c + nad_c <==> acac_c + h_c + nadh_c",-1000,1000,0,"Butanoate metabolism","core","internal","6666666.59080.peg.3190",TRUE
"BETALDHx","betaine-aldehyde dehydrogenase","betald_c + h2o_c + nad_c <==> glyb_c + 2 h_c + nadh_c",0,1000,0,"Glycine, serine, alanine, and threonine metabolism","core","internal","6666666.59080.peg.466",TRUE
"BETALDHy","betaine-aldehyde dehydrogenase","betald_c + h2o_c + nadp_c <==> glyb_c + 2 h_c + nadph_c",0,1000,0,"Glycine, serine, alanine, and threonine metabolism","core","internal","6666666.59080.peg.466",TRUE
"BGALASE_OGLYCAN100e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn18__rl_e + h2o_e <==> MGlcn175__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 409438.11.peg.492 or 409438.11.peg.1885 or 409438.11.peg.3525 )",TRUE
"BGALASE_OGLYCAN101e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn21__rl_e + h2o_e <==> MGlcn170__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 409438.11.peg.492 or 409438.11.peg.1885 or 409438.11.peg.3525 )",TRUE
"BGALASE_OGLYCAN102e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn25__rl_e + h2o_e <==> MGlcn23__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 409438.11.peg.492 or 409438.11.peg.1885 or 409438.11.peg.3525 )",TRUE
"BGALASE_OGLYCAN103e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn26__rl_e + h2o_e <==> MGlcn23__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 409438.11.peg.492 or 409438.11.peg.1885 or 409438.11.peg.3525 )",TRUE
"BGALASE_OGLYCAN104e","Beta-galactosidase, mucin-type O-glycans, extracellular","MGlcn27__rl_e + h2o_e <==> MGlcn142__rl_e + gal_e",0,1000,0,"Mucin O-glycan degradation","core","internal","( 409438.11.peg.492 or 409438.11.peg.1885 or 409438.11.peg.3525 )",TRUE
