"id","name","compartment","is_core","is_boundary","is_external_boundary","is_internal_boundary","primary_class","boundary_subtype"
"octapb__c","Octanoate (protein bound)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cysi____L__e","L Cystine C6H12N2O4S2","e",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhap__c","Dihydroxyacetone phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"prbatp__c","1-(5-Phosphoribosyl)-ATP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"10fthf__c","10-Formyltetrahydrofolate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"btal__c","Butanal C4H8O","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"6pgg__c","6-Phospho-beta-D-glucosyl-(1,4)-D-glucose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"co2__e","CO2 CO2","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"akg__e","2-Oxoglutarate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gsn__e","Guanosine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pydx5p__c","Pyridoxal 5'-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3dhgulnp__c","3-keto-L-gulonate-6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3ps__c","Glycerophosphoserine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"adphep__LD__c","ADP-L-glycero-D-manno-heptose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lyx____L__c","L-Lyxose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"din__p","Deoxyinosine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2pg__c","D-Glycerate 2-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ptrc__p","Putrescine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"malt__p","Maltose C12H22O11","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pppn__p","Phenylpropanoate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arbtn__p","Aerobactin minus Fe3","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hphhlipa__c","Heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"phphhlipa__c","Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"13dpg__c","3-Phospho-D-glyceroyl phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"murein3px4p__p","Two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"34dhpac__e","3,4-Dihydroxyphenylacetaldehyde","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"1odec11eg3p__c","1-octadec-11-enoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr181__p","1,2-Diacyl-sn-glycerol (dioctadec-11-enoyl, n-C18:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"anhgm__e","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"prbamp__c","1-(5-Phosphoribosyl)-AMP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dsbdrd__c","Fused thiol:disulfide interchange protein (reduced)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cu2__p","Copper","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sla__c","Sulpholactaldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"14glucan__p","1,4-alpha-D-glucan","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"grdp__c","Geranyl diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ribflv__p","Riboflavin C17H20N4O6","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dms__e","Dimethyl sulfide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pgp141__c","Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cysi____L__c","L Cystine C6H12N2O4S2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fpram__c","2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"f1p__c","D-Fructose 1-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dsbard__p","Periplasmic protein disulfide isomerase I (reduced)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"thr____L__c","L-Threonine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dcyt__p","Deoxycytidine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ddglcn__c","2-Dehydro-3-deoxy-D-gluconate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fum__p","Fumarate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"galctn____L__e","L-Galactonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"btn__e","Biotin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pydxn__p","Pyridoxine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ocdcea__e","Octadecenoate (n-C18:1)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"preq0__c","7-cyano-7-carbaguanine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tyr____L__p","L-Tyrosine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dtdp4d6dg__c","DTDP-4-dehydro-6-deoxy-D-glucose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acmum__e","N-Acetylmuramate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"man__p","D-Mannose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"adocbl__e","Adenosylcobalamin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"iscu__2fe2s__c","IscU with bound [2Fe-2S] cluster","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"frulysp__c","Fructoselysine Phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dump__p","DUMP C9H11N2O8P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"novbcn__e","Novobiocin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"feenter__e","Fe-enterobactin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"eca4und__p","(enterobacterial common antigen)x4 undecaprenyl-diphosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gg4abut__c","Gamma-glutamyl-gamma aminobutyric acid","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"flxr__c","Flavodoxin reduced","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa160__c","1,2-dihexadecanoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lcts__c","Lactose C12H22O11","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"arbtn__e","Aerobactin minus Fe3","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cdpdhdec9eg__c","CDP-1,2-dihexadec-9-enoylglycerol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"aso3__c","Arsenite","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"progly__c","L-Prolinylglycine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3ohdcoa__c","3-Oxohexadecanoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"clpn161__p","Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1ddecg3p__p","1-dodecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gln____L__e","L-Glutamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cpgn__un__e","Coprogen unloaded (no Fe(III))","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ca2__p","Calcium","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tre__e","Trehalose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"iscssh__c","IscS with bound sulfur","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyald__c","D-Glyceraldehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"alaala__e","D-Alanyl-D-alanine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"novbcn__p","Novobiocin","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3ohexACP__c","3-Oxohexanoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3pg__c","Glycerophosphoglycerol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rpntp__c","?-D-ribose-1-methylphosphonate-5-triphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"adocbl__c","Adenosylcobalamin","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3ocddec5eACP__c","3-oxo-cis-dodec-5-enoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gmplys__c","GMP-N-?-(N-?-acetyl lysine methyl ester) 5'-phosphoramidate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"r5p__c","Alpha-D-Ribose 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"clpn120__p","Cardiolipin (tetradodecanoyl, n-C12:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"idon____L__e","L-Idonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"akg__c","2-Oxoglutarate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tcynt__c","Thiocyanate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"apg141__c","Acyl phosphatidylglycerol (n-C14:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ac__c","Acetate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dca__c","Decanoate (n-C10:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pheme__e","Protoheme C34H30FeN4O4","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"citr____L__c","L-Citrulline","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3hodcoa__c","(S)-3-Hydroxyoctadecanoyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"all____D__e","D-Allose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ca2__e","Calcium","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"fe2__p","Fe2+ mitochondria","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dkdglcn__c","2,5-Diketo-3-deoxy-D-gluconate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"chtbs__p","N,N'-diacetylchitobiose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"34hpp__c","3-(4-Hydroxyphenyl)pyruvate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fusa__p","Fusidic acid","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"metglcur__c","1-O-methyl-Beta-D-glucuronate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g1p__e","D-Glucose 1-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"duri__c","Deoxyuridine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"udcpdp__p","Undecaprenyl diphosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ag__e","Silver","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"pep__c","Phosphoenolpyruvate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ala__B__c","Beta-Alanine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"h__c","H+","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa141__c","1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"no2__e","Nitrite","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cdpdddecg__c","CDP-1,2-didodecanoylglycerol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rib____D__c","D-Ribose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tag6p____D__c","D-Tagatose 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dr1p__c","2-Deoxy-D-ribose 1-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gthrd__c","Reduced glutathione","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pe140__p","Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpg120__c","2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhpppn__c","3-(2,3-Dihydroxyphenyl)propanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2tdecg3p__p","2-tetradecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ala____L__e","L-Alanine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"g6p__e","D-Glucose 6-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"actACP__c","Acetoacetyl-ACP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2odecg3p__c","2-octadecanoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hdcea__c","Hexadecenoate (n-C16:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hdcoa__c","Hexadecenoyl-CoA (n-C16:1CoA)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"actp__c","Acetyl phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2pglyc__c","2-Phosphoglycolate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"o16a4colipa__e","(O16 antigen)x4 core oligosaccharide lipid A","e",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acgam6p__c","N-Acetyl-D-glucosamine 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3pc__c","Sn-Glycero-3-phosphocholine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"thmpp__c","Thiamine diphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dmbzid__c","5,6-Dimethylbenzimidazole","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"val____L__p","L-Valine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xtp__c","XTP","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"udcpgl__c","Undecaprenol-diphosphate-glucose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mepn__c","Methylphosphonic acid","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ppt__p","Phosphonate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mepn__p","Methylphosphonic acid","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cd2__c","Cadmium","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pyr__p","Pyruvate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tcynt__p","Thiocyanate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ni2__c","Nickel","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acanth__c","N-Acetylanthranilate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cyst____L__c","L-Cystathionine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"so2__p","Sulfur dioxide","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"peamn__p","Phenethylamine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mso3__e","Methanesulfonate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"mn2__c","Manganese","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dutp__c","DUTP C9H11N2O14P3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"murein5p5p__p","Two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dmlz__c","6,7-Dimethyl-8-(1-D-ribityl)lumazine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pan4p__c","Pantetheine 4'-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pa181__c","1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"thrp__e","L-Threonine O-3-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"2agpg181__p","2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"adprib__c","ADPribose C15H21N5O14P2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"octa__c","Octanoate (n-C8:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"quln__c","Quinolinate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"tdecoa__c","Tetradecenoyl-CoA (n-C14:1CoA)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1odecg3p__p","1-octadecanoyl-sn-glycerol 3-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dxyl__c","1-deoxy-D-xylulose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhptd__c","4,5-dihydroxy-2,3-pentanedione","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"thym__p","Thymine C5H6N2O2","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"LalaLglu__e","L-alanine-L-glutamate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"mocogdp__c","Molybdopterin guanine dinucleotide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lipa__c","KDO(2)-lipid (A)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"mththf__c","(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran","c",TRUE,TRUE,FALSE,TRUE,"core_and_boundary","internal_only"
"sheme__c","Siroheme C42H36FeN4O16","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sufbcd__2fe2s__c","SufBCD with bound [2Fe-2S] cluster","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"all____D__p","D-Allose","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"metsox__R____L__e","L-methionine-R-sulfoxide","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"bwco__c","Tungsten bispterin cofactor","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pheme__p","Protoheme C34H30FeN4O4","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"h2o__p","H2O H2O","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"f__p","Fluoride","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hdca__p","Hexadecanoate (n-C16:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"fru__c","D-Fructose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gal1p__p","Alpha-D-Galactose 1-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g3pe__e","Sn-Glycero-3-phosphoethanolamine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"dimp__p","DIMP C10H12N4O7P","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyc3p__c","Glycerol 3-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ctbt__p","Crotonobetaine","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"anhm3p__c","1,6-anhydrous-N-Acetylmuramyl-tripeptide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ahbut__c","(S)-2-Aceto-2-hydroxybutanoate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"clpn140__p","Cardiolipin (tetratetradecanoyl, n-C14:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"murein5p4p__p","Two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ser____L__c","L-Serine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"toct2eACP__c","Trans-Oct-2-enoyl-[acyl-carrier protein]","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"clpn141__p","Cardiolipin (tetratetradec-7-enoyl, n-C14:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"12dgr180__p","1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2agpe140__p","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ump__c","UMP C9H11N2O9P","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"5drib__c","5'-deoxyribose","c",TRUE,TRUE,FALSE,TRUE,"core_and_boundary","internal_only"
"2agpe120__c","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"4c2me__c","4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"1agpg181__p","1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"oxalcoa__c","Oxalyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"uracp__c","Ureidoacrylate peracid","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"preq1__c","7-aminomethyl-7-deazaguanine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"bmoco__c","Bis-molybdenum cofactor","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hdceap__c","Hexadecanoyl-phosphate (n-C16:1)","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ade__e","Adenine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"mepn__e","Methylphosphonic acid","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"bmoco1gdp__c","Bis-molybdopterin mono-guanine dinucleotide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"rmn__e","L-Rhamnose","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"f__e","Fluoride","e",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"3pg__c","3-Phospho-D-glycerate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"iprimv__c","Isoprimeverose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2dhguln__c","2-Dehydro-L-gulonate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"psuri__c","Pseudouridine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ctp__c","CTP C9H12N3O14P3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dadp__c","DADP C10H12N5O9P2","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2ddglcn__e","2-Dehydro-3-deoxy-D-gluconate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"xan__c","Xanthine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xu5p____D__c","D-Xylulose 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"aspsa__c","L-Aspartate 4-semialdehyde","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyb__e","Glycine betaine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"xtsn__c","Xanthosine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"2p4c2me__c","2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glcr__e","D-Glucarate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"lgt____S__c","(R)-S-Lactoylglutathione","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"alltn__e","Allantoin","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cyan__c","Hydrogen cyanide","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"f6p__e","D-Fructose 6-phosphate","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"gam1p__c","D-Glucosamine 1-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"cu2__e","Copper","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"zn2__e","Zinc","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"ura__e","Uracil","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"fadh2__c","Flavin adenine dinucleotide reduced","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"dhpmp__c","Dihydroneopterin monophosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"15dap__p","1,5-Diaminopentane","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"pppi__c","Inorganic triphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"lys____L__e","L-Lysine","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"cynt__c","Cyanate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"xu5p____L__c","L-Xylulose 5-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ascb6p__c","L-ascorbate-6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acmum6p__c","N-acetylmuramate 6-phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ocdca__e","Octadecanoate (n-C18:0)","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"glyclt__c","Glycolate C2H3O3","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"ppap__c","Propanoyl phosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"hkntd__c","2-hydroxy-6-ketononatrienedioate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gp4g__c","P1,P4-Bis(5'-guanosyl) tetraphosphate","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"all____D__c","D-Allose","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"acnam__p","N-Acetylneuraminate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"sucr__p","Sucrose C12H22O11","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"g6p__p","D-Glucose 6-phosphate","p",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"glyb__c","Glycine betaine","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
"gmp__e","GMP C10H12N5O8P","e",TRUE,TRUE,TRUE,FALSE,"core_and_boundary","external_only"
"phaccoa__c","Phenylacetyl-CoA","c",TRUE,FALSE,FALSE,FALSE,"core_only",NA
